experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_angle,target_width,launch_direction,side_water_force,forward_water_force,water_speed_m/s,launch_angle,launch_angle_error,launch_Speed,ball_pos_x,ball_pos_z,ball_error_x,final_ball_pos_x,final_ball_pos_z,ball_time,turning_absolute_x,turning_absolute_y,distance_from_target,leftPole_position_x,leftPole_position_z,leftPole_distance_from_ball,rightPole_position_x,rightPole_position_z,rightPole_distance_from_ball,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,169,29,1,324.1029,325.8291,r,TRUE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.19_ 0.00_ 0.98),50,10,-5.005203,100.6766,80.67663,4.418517,-0.006740_-0.013980_-0.029959_-0.038699_-0.057679_-0.067919_-0.078658_-0.101638_-0.113878_-0.126618_-0.148838_-0.159014_-0.180431_-0.191675_-0.203276_-0.227549_-0.240222_-0.266638_-0.280382_-0.294483_-0.323756_-0.338929_-0.370345_-0.386589_-0.403190_-0.437463_-0.455136_-0.473165_-0.510296_-0.529397_-0.568670_-0.588843_-0.609372_-0.651503_-0.673104_-0.717377_-0.740050,0.043668_0.087773_0.177310_0.222751_0.315002_0.361820_0.409106_0.505102_0.553821_0.603027_0.685358_0.721460_0.794410_0.831277_0.868407_0.943464_0.981396_1.058073_1.096823_1.135849_1.214741_1.254610_1.335204_1.375934_1.416954_1.499876_1.541782_1.583987_1.669303_1.712419_1.799577_1.843623_1.887984_1.977659_2.022978_2.114588_2.160885,0.099993,-0.74005,2.160885,324.604000_324.617900_324.631900_324.645900_324.661100_324.673600_324.687600_324.701400_324.715400_324.729200_324.743200_324.757100_324.771100_324.785000_324.799000_324.812800_324.826800_324.840800_324.854700_324.868600_324.882600_324.896500_324.910400_324.924300_324.938100_324.952400_324.966200_324.979900_324.993900_325.007800_325.021700_325.035600_325.049600_325.063400_325.077500_325.091500_325.105400,-0.00674,0.043668,0.037131,-0.077031,2.157563,0.663027,0.048911,2.157563,0.788968,-0.74005,2.160885,345,324.5622,324.6,325.1054
projectile_experiment ,123,1,170,29,2,325.8291,327.5276,r,FALSE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.10_ 0.03_ 0.99),50,10,-5.005203,95.65315,75.65315,5.074518,-0.005000_-0.016501_-0.023001_-0.030002_-0.045502_-0.054003_-0.072503_-0.082503_-0.093004_-0.114494_-0.123863_-0.142579_-0.152224_-0.172584_-0.183299_-0.194372_-0.217589_-0.229734_-0.242235_-0.268309_-0.281882_-0.310099_-0.324743_-0.339744_-0.370819_-0.386891_-0.420108_-0.437253_-0.454754_-0.490828_-0.509401_-0.528331_-0.547618,0.050498_0.153015_0.205043_0.257592_0.364271_0.418412_0.528323_0.584105_0.640444_0.749767_0.795034_0.881135_0.923505_1.009145_1.052424_1.096012_1.184126_1.228655_1.273502_1.364160_1.409975_1.502589_1.549393_1.596531_1.691820_1.739976_1.837321_1.886516_1.936063_2.036219_2.086835_2.137812_2.189153,0.292425,-0.547618,2.189153,326.358100_326.372100_326.385900_326.399900_326.413800_326.427600_326.441700_326.455700_326.469500_326.483400_326.497400_326.511400_326.525200_326.540600_326.553000_326.567000_326.580800_326.594800_326.608700_326.622600_326.636700_326.650500_326.664500_326.678400_326.692200_326.706200_326.720100_326.734000_326.747900_326.761800_326.775700_326.789700_326.803600,-0.005,0.050498,0.231448,-0.077031,2.157563,0.471646,0.048911,2.157563,0.597365,-0.547618,2.189153,345,326.3164,326.35,326.8036
projectile_experiment ,123,1,171,29,3,327.5276,329.2263,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.06_ -0.03_ 1.00),50,10,-5.005203,93.23727,83.23727,4.24146,-0.001162_-0.004987_-0.007649_-0.010811_-0.018636_-0.023298_-0.034123_-0.040285_-0.046947_-0.060964_-0.066979_-0.079714_-0.086617_-0.093877_-0.109468_-0.117800_-0.135534_-0.144937_-0.154697_-0.175288_-0.186119_-0.197308_-0.220756_-0.233016_-0.258607_-0.271939_-0.285627_-0.314076_-0.328835_-0.359427_-0.375258_-0.391447_-0.424895_-0.442155_-0.477746_-0.496077_-0.514766_-0.553214,0.042399_0.128472_0.172156_0.216276_0.305844_0.351302_0.443584_0.490419_0.537721_0.628664_0.664530_0.734853_0.770388_0.806176_0.878521_0.915082_0.988988_1.026338_1.063955_1.139996_1.178424_1.217127_1.295364_1.334902_1.414827_1.455219_1.495899_1.578133_1.619691_1.703699_1.746154_1.788912_1.875347_1.919028_2.007328_2.051951_2.096894_2.187743,-0.146251,-0.553214,2.187743,327.987100_328.001000_328.015000_328.028900_328.042700_328.056700_328.070600_328.084500_328.098500_328.112500_328.126400_328.140300_328.154100_328.168200_328.181900_328.196000_328.211200_328.223700_328.237500_328.251500_328.265500_328.279300_328.293300_328.307200_328.321300_328.335100_328.349300_328.363000_328.376900_328.390900_328.404800_328.418800_328.432500_328.446500_328.460500_328.474500_328.488300_328.502200,-0.001162,0.042399,0.07546,-0.077031,2.157563,0.477139,0.048911,2.157563,0.602882,-0.514766,2.096894,345,327.9453,327.98,328.5022
projectile_experiment ,123,1,172,29,4,329.2263,330.8413,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(0.04_ 0.03_ 1.00),50,10,-5.005203,87.73132,87.73132,5.281831,0.002092_0.004775_0.005367_0.005050_0.004142_0.002733_-0.001584_-0.004492_-0.011809_-0.015840_-0.019702_-0.028087_-0.032683_-0.042912_-0.048562_-0.054569_-0.067655_-0.074733_-0.089962_-0.098112_-0.106619_-0.124704_-0.134283_-0.144219_-0.165161_-0.176168_-0.199254_-0.211333_-0.223768_-0.249711_-0.263218,0.052777_0.159919_0.214295_0.324684_0.380708_0.437292_0.552163_0.610462_0.728813_0.783741_0.831400_0.922216_0.966666_1.056193_1.101436_1.147002_1.239113_1.285663_1.379762_1.427316_1.475210_1.572027_1.620954_1.670231_1.769844_1.820184_1.921947_1.973374_2.025168_2.129869_2.182782,-0.263218,-0.263218,2.182782,329.699700_329.713600_329.727600_329.741500_329.755400_329.769400_329.783200_329.797100_329.811100_329.825300_329.838900_329.852900_329.866800_329.882000_329.894900_329.908600_329.922500_329.936300_329.950300_329.964100_329.978000_329.992100_330.006100_330.019800_330.033800_330.047700_330.061800_330.075600_330.089400_330.103400_330.117400,0.005367,0.214295,0.188821,-0.077031,2.157563,0.187887,0.048911,2.157563,0.313147,-0.249711,2.129869,345,329.6579,329.69,330.1174
projectile_experiment ,123,1,173,29,5,330.8413,332.5954,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.07_ 0.05_ 1.00),50,10,-5.005203,94.09206,84.09206,3.950915,-0.001274_-0.003049_-0.008098_-0.011372_-0.019421_-0.024196_-0.029470_-0.041519_-0.048294_-0.055568_-0.068406_-0.074675_-0.088284_-0.095624_-0.103321_-0.119787_-0.128556_-0.147164_-0.157004_-0.167202_-0.188667_-0.199936_-0.223545_-0.235885_-0.248582_-0.275048_-0.288817_-0.317425_-0.332265_-0.347463_-0.378928_-0.395197_-0.428806_-0.446146_-0.463843_-0.500309_-0.519077_-0.538203_-0.577526_-0.597723_-0.618278,0.039489_0.079372_0.160340_0.201432_0.284852_0.327189_0.369950_0.456758_0.500814_0.545311_0.617731_0.650351_0.716290_0.749613_0.783175_0.851018_0.885304_0.954611_0.989637_1.024912_1.096222_1.132259_1.205107_1.241922_1.278999_1.353951_1.391829_1.468399_1.507094_1.546066_1.624847_1.664660_1.745141_1.785813_1.826776_1.909581_1.951428_1.993574_2.078770_2.121826_2.165189,-0.211315,-0.618278,2.165189,331.314800_331.328600_331.343900_331.356400_331.370400_331.384200_331.398000_331.412000_331.426000_331.440000_331.453800_331.467600_331.481800_331.495500_331.509400_331.523300_331.537200_331.551100_331.565100_331.579000_331.593000_331.606900_331.620900_331.634700_331.648800_331.662600_331.676400_331.690400_331.704300_331.718300_331.732400_331.746300_331.760200_331.774100_331.787800_331.801700_331.815800_331.829600_331.843800_331.857700_331.871400,0.005367,0.214295,0.132731,-0.077031,2.157563,0.5413,0.048911,2.157563,0.667233,-0.597723,2.121826,345,331.2729,331.31,331.8714
projectile_experiment ,123,1,174,29,6,332.5954,334.2802,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(0.14_ 0.05_ 0.99),50,10,-5.005203,81.73659,81.73659,4.972548,0.013815_0.019972_0.025629_0.035444_0.039602_0.046416_0.049074_0.051231_0.054046_0.054643_0.054761_0.053904_0.052944_0.049952_0.047920_0.045532_0.039683_0.036223_0.028231_0.023699_0.018810_0.007962_0.002001_-0.010990_-0.018022_-0.025411_-0.041260_-0.049720_-0.067712_-0.077243_-0.087132_-0.107981_-0.118941,0.098907_0.149104_0.199803_0.302726_0.354961_0.461003_0.514821_0.569177_0.679525_0.730377_0.773891_0.856468_0.897734_0.981154_1.023312_1.065771_1.151600_1.194975_1.282656_1.326967_1.371595_1.461809_1.507400_1.599560_1.646135_1.693043_1.787865_1.835785_1.932653_1.981607_2.030911_2.130577_2.180945,-0.118941,-0.118941,2.180945,333.110500_333.124600_333.138600_333.152300_333.166400_333.180100_333.194200_333.208100_333.223400_333.235900_333.249800_333.263700_333.277600_333.291600_333.305600_333.319500_333.333400_333.347300_333.361300_333.375100_333.389100_333.403000_333.417000_333.430700_333.444800_333.458700_333.472600_333.486500_333.500400_333.514400_333.528400_333.542200_333.556100,0.054761,0.773891,0.052514,-0.077031,2.157563,0.047991,0.048911,2.157563,0.169473,-0.107981,2.130577,345,333.0688,333.1,333.5561
projectile_experiment ,123,1,175,30,1,334.2802,335.9505,r,FALSE,To the right,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.08_ 0.07_ 0.99),50,10,-5.005203,85.28292,75.28292,4.971519,0.007697_0.010795_0.013393_0.017090_0.018188_0.018884_0.018483_0.017581_0.014277_0.012095_0.007356_0.004568_0.001422_-0.005940_-0.010156_-0.019661_-0.024949_-0.030594_-0.042956_-0.049673_-0.056747_-0.071966_-0.080111_-0.097473_-0.106690_-0.116263_-0.136483_-0.147128_-0.169490_-0.181206_-0.193280_-0.218499_-0.231644,0.099587_0.150129_0.201177_0.304808_0.357402_0.464173_0.518361_0.573090_0.684197_0.735439_0.821372_0.862638_0.904191_0.988189_1.030638_1.116449_1.159814_1.203489_1.291778_1.336396_1.381333_1.472171_1.518077_1.610876_1.657773_1.705006_1.800484_1.848736_1.946275_1.995568_2.045213_2.145569_2.196286,0.175319,-0.231644,2.196286,334.781000_334.795000_334.808900_334.822800_334.836900_334.850800_334.864700_334.878600_334.893900_334.906500_334.920400_334.934300_334.948300_334.962100_334.976000_334.990100_335.003800_335.017800_335.031700_335.045700_335.059500_335.073400_335.087300_335.101400_335.115200_335.129200_335.143100_335.157100_335.171000_335.184900_335.198800_335.212900_335.226700,0.018884,0.464173,0.115698,-0.077031,2.157563,0.159388,0.048911,2.157563,0.283215,-0.231644,2.196286,345,334.7394,334.77,335.2267
projectile_experiment ,123,1,176,30,2,335.9505,337.6771,r,TRUE,Hit,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.06_ 0.03_ 1.00),50,10,-5.005203,93.48077,83.48077,4.533051,-0.000740_-0.001979_-0.005959_-0.008698_-0.015678_-0.019917_-0.024657_-0.035636_-0.041876_-0.055139_-0.060969_-0.066858_-0.079703_-0.086661_-0.101648_-0.109678_-0.118065_-0.135909_-0.145367_-0.165355_-0.175884_-0.186771_-0.209616_-0.221574_-0.233889_-0.259591_-0.272977_-0.300822_-0.315280_-0.330095_-0.360797_-0.376683_-0.409528_-0.426486_-0.443801_-0.479503,0.045324_0.091102_0.184036_0.231200_0.326950_0.375544_0.424624_0.524261_0.574828_0.672383_0.711574_0.749049_0.824770_0.863036_0.940391_0.979484_1.018856_1.098445_1.138666_1.219973_1.261063_1.302446_1.386100_1.428377_1.470955_1.557025_1.600523_1.688451_1.732887_1.777640_1.868108_1.913827_2.006247_2.052953_2.099992_2.195081,-0.07254,-0.479503,2.195081,336.465700_336.479600_336.493700_336.507500_336.521500_336.535300_336.549500_336.564700_336.577200_336.591100_336.605000_336.618900_336.632800_336.646700_336.660700_336.674600_336.688600_336.702500_336.716400_336.730300_336.744200_336.758200_336.772000_336.785900_336.800000_336.813800_336.827700_336.841700_336.855700_336.869600_336.883600_336.897400_336.911400_336.925200_336.939200_336.953200,0.018884,0.464173,0,-0.077031,2.157563,0.404217,0.048911,2.157563,0.529744,-0.479503,2.195081,350,336.4239,336.46,336.9532
projectile_experiment ,123,1,177,30,3,337.6771,339.6259,r,FALSE,To the left,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.23_ 0.02_ 0.97),50,10,-5.005203,103.2359,83.2359,3.434433,-0.016230_-0.025095_-0.034460_-0.054690_-0.065555_-0.088785_-0.101150_-0.114015_-0.141245_-0.153791_-0.175404_-0.186737_-0.198428_-0.222880_-0.235642_-0.262237_-0.276070_-0.290261_-0.319713_-0.334975_-0.366570_-0.382903_-0.399593_-0.434046_-0.451808_-0.469927_-0.507236_-0.526426_-0.565879_-0.586140_-0.606759_-0.649069_-0.670759_-0.715212_-0.737973_-0.761092_-0.808402_-0.832592_-0.882044_-0.907306_-0.932925_-0.985235_-1.011925_-1.066377_-1.094139_-1.122258_-1.150734,0.067198_0.101301_0.135746_0.205672_0.241160_0.313205_0.349769_0.386698_0.461669_0.494898_0.549973_0.577782_0.605789_0.662405_0.691016_0.748854_0.778083_0.807521_0.867029_0.897102_0.957894_0.988616_1.019558_1.082106_1.113715_1.145551_1.209905_1.242427_1.308170_1.341395_1.374856_1.442498_1.476682_1.545783_1.580705_1.615876_1.686973_1.722903_1.795534_1.832240_1.869207_1.943937_1.981702_2.058044_2.096624_2.135480_2.174614,-0.310691,-1.150734,2.174614,338.261700_338.275700_338.289600_338.303500_338.317300_338.331200_338.345200_338.359100_338.373100_338.387000_338.400900_338.414800_338.428800_338.444100_338.456500_338.470600_338.484500_338.498300_338.512200_338.526100_338.540300_338.554000_338.567800_338.582000_338.595900_338.609700_338.623700_338.637500_338.651500_338.665400_338.679300_338.693100_338.707200_338.721100_338.735000_338.749000_338.762900_338.776800_338.790900_338.804700_338.818600_338.832500_338.846500_338.860500_338.874300_338.888500_338.902200,0.018884,0.464173,0.191322,-0.077031,2.157563,1.073838,0.048911,2.157563,1.199766,-1.066377,2.058044,350,338.2199,338.25,338.9022
projectile_experiment ,123,1,178,30,4,339.6259,341.2969,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(0.13_ 0.01_ 0.99),50,10,-5.005203,82.41797,82.41797,5.686816,0.021327_0.031241_0.049568_0.057981_0.065895_0.080222_0.086635_0.097963_0.102876_0.106933_0.112646_0.114811_0.117944_0.118952_0.119604_0.119835_0.119415_0.118638_0.116012_0.114164_0.109395_0.106475_0.103198_0.095572_0.091223_0.081455_0.076034_0.070257_0.057631,0.112180_0.169113_0.284693_0.343351_0.402596_0.522868_0.583908_0.707825_0.770714_0.829094_0.929506_0.978022_1.073430_1.120966_1.168839_1.265613_1.314520_1.363775_1.463344_1.513663_1.615381_1.666786_1.718557_1.823213_1.876102_1.983017_2.037047_2.091464_2.201466,0.057631,0.057631,2.201466,340.183100_340.197100_340.210900_340.224800_340.238900_340.252700_340.266800_340.280700_340.294600_340.308300_340.323900_340.336500_340.350300_340.364000_340.378200_340.391900_340.406000_340.420000_340.433700_340.447600_340.461700_340.475500_340.489400_340.503300_340.517200_340.531300_340.545100_340.559100_340.573100,0.119835,1.265613,0,-0.077031,2.157563,0.141639,0.048911,2.157563,0.044761,0.057631,2.201466,355,340.1413,340.17,340.5731
projectile_experiment ,123,1,179,30,5,341.2969,343.204,r,FALSE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.12_ 0.02_ 0.99),50,10,-5.005203,96.76002,76.76002,4.101398,-0.004079_-0.013738_-0.019318_-0.025397_-0.039056_-0.046635_-0.063294_-0.072373_-0.081953_-0.101468_-0.109557_-0.126460_-0.135447_-0.144790_-0.164549_-0.174964_-0.185736_-0.208352_-0.220195_-0.244954_-0.257869_-0.271141_-0.298757_-0.313100_-0.342859_-0.358274_-0.374046_-0.406662_-0.423505_-0.458264_-0.476179_-0.494451_-0.532066_-0.551410_-0.591169_-0.611584_-0.632356_-0.674971_-0.696815_-0.719016,0.040811_0.123660_0.165707_0.208175_0.294389_0.338143_0.426969_0.472049_0.517580_0.604991_0.639202_0.706882_0.741083_0.775527_0.845156_0.880345_0.915784_0.987424_1.023628_1.096814_1.133799_1.171049_1.246349_1.284402_1.361327_1.400202_1.439355_1.518501_1.558499_1.639353_1.680214_1.721367_1.804556_1.846597_1.931582_1.974530_2.017785_2.105224_2.149413_2.193917,0.121027,-0.719016,2.193917,341.937300_341.951200_341.965100_341.979000_341.994500_342.006900_342.020700_342.034700_342.048500_342.062500_342.076400_342.090400_342.104300_342.119000_342.132300_342.146000_342.159900_342.173800_342.187700_342.201800_342.215800_342.229600_342.243500_342.257400_342.271300_342.285300_342.299300_342.313100_342.327200_342.341000_342.355000_342.368800_342.382800_342.396700_342.410600_342.424400_342.438400_342.452500_342.466200_342.480000,0.119835,1.265613,0.061453,-0.077031,2.157563,0.643013,0.048911,2.157563,0.768787,-0.719016,2.193917,355,341.8954,341.93,342.48
projectile_experiment ,123,1,180,30,6,343.204,344.9306,r,TRUE,To the right,projectile,0,-0.164,2.308,0,0.125943,(0.19_ 0.01_ 0.98),50,10,-5.005203,79.23179,79.23179,5.507622,0.024750_0.036374_0.058124_0.068249_0.077874_0.095623_0.103748_0.118497_0.125122_0.130733_0.139026_0.142421_0.145390_0.150209_0.152083_0.154759_0.155561_0.156006_0.155825_0.155199_0.152875_0.151177_0.149122_0.143941_0.140815_0.133491_0.129293_0.124738_0.114557_0.108931,0.107756_0.162443_0.273464_0.329808_0.386716_0.502244_0.560877_0.679906_0.740315_0.796203_0.891589_0.937554_0.982936_1.073892_1.119857_1.212773_1.259729_1.307021_1.402620_1.450933_1.548595_1.597950_1.647658_1.748141_1.798921_1.901573_1.953449_2.005696_2.111312_2.164687,0.108931,0.108931,2.164687,343.802800_343.816700_343.830600_343.844500_343.858500_343.873800_343.886400_343.900200_343.914200_343.928100_343.942000_343.955900_343.969800_343.984000_343.997700_344.011600_344.025600_344.039400_344.053300_344.067300_344.081200_344.095100_344.108900_344.123100_344.137000_344.150800_344.164700_344.178700_344.192500_344.206800,0.156006,1.307021,0.046409,-0.077031,2.157563,0.186098,0.048911,2.157563,0.060441,0.108931,2.164687,355,343.7609,343.79,344.2068
projectile_experiment ,123,1,181,31,1,344.9306,346.7679,r,FALSE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.09_ -0.07_ 0.99),50,10,-5.005203,94.99222,74.99222,4.240746,-0.003700_-0.012601_-0.017801_-0.029702_-0.036402_-0.043602_-0.059503_-0.068203_-0.087104_-0.096235_-0.104137_-0.120499_-0.129214_-0.138287_-0.157504_-0.167648_-0.189008_-0.200224_-0.211797_-0.236014_-0.248658_-0.275018_-0.288733_-0.302806_-0.332023_-0.347167_-0.378527_-0.394743_-0.411315_-0.445532_-0.463177_-0.499536_-0.518252_-0.537325_-0.576542_-0.596686_-0.638046_-0.659262,0.042246_0.128009_0.171535_0.259896_0.304741_0.350034_0.441984_0.488649_0.583385_0.626426_0.662243_0.732315_0.767722_0.803382_0.875467_0.911897_0.985539_1.022755_1.060236_1.136005_1.174295_1.251699_1.290816_1.330212_1.409851_1.450098_1.531456_1.572571_1.613980_1.697687_1.739990_1.825504_1.868719_1.912244_2.000227_2.044691_2.134573_2.179996,0.180781,-0.659262,2.179996,345.529000_345.542800_345.556900_345.570600_345.584600_345.598500_345.612400_345.626300_345.640800_345.654400_345.668500_345.682000_345.695800_345.709800_345.723600_345.737600_345.753100_345.765500_345.779400_345.793300_345.807200_345.821100_345.835100_345.849300_345.863000_345.877100_345.891000_345.904800_345.918700_345.932700_345.946500_345.960500_345.974400_345.988300_346.002300_346.016200_346.030100_346.044200,-0.0037,0.042246,0.119455,-0.077031,2.157563,0.582662,0.048911,2.157563,0.708528,-0.659262,2.179996,355,345.4871,345.52,346.0442
projectile_experiment ,123,1,182,31,2,346.7679,348.7031,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.12_ -0.07_ 0.99),50,10,-5.005203,96.96764,76.96764,3.349148,-0.004073_-0.013720_-0.019293_-0.031940_-0.039013_-0.046586_-0.063233_-0.072306_-0.091953_-0.101139_-0.109063_-0.125956_-0.134938_-0.144277_-0.164027_-0.174438_-0.196330_-0.207812_-0.219651_-0.244401_-0.257312_-0.284205_-0.298187_-0.312526_-0.342276_-0.357686_-0.389579_-0.406061_-0.422900_-0.457650_-0.475561_-0.512453_-0.531435_-0.550775_-0.590524_-0.610935_-0.631703_-0.674310_-0.696149_-0.740899_-0.763809_-0.787077_-0.834684_-0.859023_-0.908773_-0.934183_-0.959951,0.033243_0.100729_0.134979_0.204511_0.239799_0.275439_0.347794_0.384515_0.459062_0.491934_0.519241_0.574345_0.602193_0.630239_0.686935_0.715587_0.773506_0.802777_0.832256_0.891848_0.921964_0.982842_1.013607_1.044592_1.107229_1.138883_1.202871_1.235208_1.267776_1.333612_1.366883_1.434140_1.468129_1.502361_1.571560_1.606531_1.641751_1.712949_1.748930_1.821664_1.858421_1.895441_1.970275_2.008094_2.084544_2.123179_2.162090,-0.119908,-0.959951,2.16209,347.339000_347.352800_347.366700_347.380700_347.394500_347.408600_347.424000_347.436400_347.450300_347.464100_347.478000_347.492000_347.505900_347.519900_347.533700_347.547700_347.561500_347.575600_347.589500_347.603400_347.617300_347.631200_347.645100_347.659000_347.673000_347.686900_347.700800_347.714600_347.728700_347.742600_347.756500_347.770500_347.784400_347.798100_347.812200_347.826100_347.840000_347.853900_347.868000_347.881600_347.895700_347.909500_347.923500_347.937600_347.951400_347.965400_347.979200,-0.0037,0.042246,0,-0.077031,2.157563,0.882931,0.048911,2.157563,1.008873,-0.934183,2.123179,360,347.2971,347.33,347.9792
projectile_experiment ,123,1,183,31,3,348.7031,350.4855,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(0.04_ 0.02_ 1.00),50,10,-5.005203,87.88098,87.88098,4.357803,0.002724_0.003335_0.003447_0.002171_0.000783_-0.001106_-0.006382_-0.009770_-0.018047_-0.022429_-0.026427_-0.035199_-0.040120_-0.051034_-0.057027_-0.063377_-0.077148_-0.084569_-0.100484_-0.108976_-0.117826_-0.136597_-0.146519_-0.167433_-0.178425_-0.189775_-0.213546_-0.225968_-0.251882_-0.265374_-0.279224_-0.307995_-0.322917_-0.338195_-0.369823_-0.386173_-0.419944,0.087532_0.131955_0.176823_0.267909_0.314137_0.360826_0.455611_0.503715_0.601372_0.645808_0.682890_0.755127_0.791628_0.865412_0.902701_0.940255_1.016171_1.054536_1.132090_1.171283_1.210756_1.290550_1.330874_1.412390_1.453585_1.495075_1.578945_1.621330_1.707010_1.750309_1.793918_1.882072_1.926623_1.971491_2.062191_2.108028_2.200686,-0.419944,-0.419944,2.200686,349.260100_349.274100_349.287900_349.303300_349.315800_349.329800_349.343700_349.357500_349.371500_349.385400_349.399300_349.413300_349.427200_349.441100_349.455100_349.469000_349.482800_349.496800_349.510700_349.524700_349.538600_349.552600_349.566500_349.580300_349.594200_349.608200_349.622100_349.636100_349.650100_349.663900_349.677900_349.691800_349.705700_349.719600_349.733500_349.747500_349.761400,0.003447,0.176823,0.32137,-0.077031,2.157563,0.345614,0.048911,2.157563,0.470835,-0.369823,2.062191,360,349.2184,349.25,349.7614
projectile_experiment ,123,1,184,31,4,350.4855,352.2952,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.01_ 0.01_ 1.00),50,10,-5.005203,90.39209,80.39209,3.516641,-0.000241_-0.002222_-0.003963_-0.008944_-0.012185_-0.015925_-0.024907_-0.030147_-0.042129_-0.048014_-0.053195_-0.064613_-0.070857_-0.077459_-0.091734_-0.099407_-0.115824_-0.124569_-0.133670_-0.152945_-0.163118_-0.184536_-0.195780_-0.207382_-0.231656_-0.244329_-0.270747_-0.284491_-0.298593_-0.327868_-0.343041_-0.374458_-0.390703_-0.407304_-0.441579_-0.459252_-0.477282_-0.514414_-0.533516_-0.572790_-0.592963_-0.613493_-0.655625_-0.677227_-0.699186,0.035166_0.106555_0.142786_0.216339_0.253668_0.291371_0.367910_0.406755_0.485613_0.520556_0.549444_0.607738_0.637197_0.666867_0.726845_0.757155_0.818427_0.849392_0.880577_0.943619_0.975478_1.039879_1.072426_1.105205_1.171466_1.204953_1.272645_1.306854_1.341307_1.410954_1.446150_1.517300_1.553257_1.589470_1.662675_1.699670_1.736929_1.812248_1.850311_1.927255_1.966140_2.005302_2.084469_2.124477_2.164770,-0.292223,-0.699186,2.16477,350.958600_350.972600_350.986500_351.000400_351.014300_351.028300_351.042100_351.056100_351.070000_351.083900_351.097800_351.111800_351.125700_351.139800_351.153500_351.167500_351.182900_351.195400_351.209100_351.223100_351.237100_351.250900_351.264900_351.278800_351.292900_351.306600_351.320600_351.334400_351.348400_351.362400_351.376300_351.390100_351.404100_351.418000_351.431900_351.445900_351.459700_351.473700_351.487700_351.501600_351.515700_351.529500_351.543200_351.557200_351.571100,0.003447,0.176823,0.199596,-0.077031,2.157563,0.622196,0.048911,2.157563,0.748132,-0.655625,2.084469,360,350.9169,350.95,351.5711
projectile_experiment ,123,1,185,31,5,352.2952,353.8961,r,FALSE,To the right,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.06_ 0.00_ 1.00),50,10,-5.005203,86.38354,76.38354,5.572741,0.013608_0.019662_0.030270_0.034824_0.038878_0.045486_0.048040_0.050094_0.052702_0.053211_0.052904_0.052196_0.051140_0.047998_0.045893_0.040610_0.037434_0.033900_0.025760_0.021155_0.010872_0.005196_-0.000838_-0.013978_-0.021083_-0.036365_-0.044542_-0.053076_-0.071216,0.111111_0.167501_0.281979_0.340078_0.398758_0.517884_0.578342_0.639405_0.763368_0.821130_0.920266_0.968143_1.015466_1.109350_1.156760_1.252599_1.301032_1.349811_1.448417_1.498249_1.598984_1.649891_1.701163_1.804806_1.857184_1.963065_2.016573_2.070463_2.179401,0.335747,-0.071216,2.179401,352.782500_352.796400_352.810300_352.824200_352.838100_352.853500_352.866100_352.879900_352.893900_352.907800_352.921600_352.935600_352.949500_352.963400_352.977400_352.991300_353.005200_353.019100_353.033200_353.047100_353.061000_353.074700_353.088700_353.102700_353.116600_353.130600_353.144300_353.158300_353.172200,0.053211,0.82113,0.273609,-0.077031,2.157563,0.0226,0.048911,2.157563,0.122096,-0.071216,2.179401,360,352.7408,352.77,353.1722
